0,57,54,213019,92438,10564,17647,11454,5436,2607,4156
0,54,67,102018,9995,2184,12098,2075,2025,2326,1716
0,54,54,215997,156175,3376,21135,17971,24157,4681,1533
0,40,47,1181256,156455,36834,12683,11163,5897,6680,3335
0,61,50,12723,25420,9906,23681,33951,40064,20153,8659
0,56,34,627301,256777,32870,21565,38889,16018,9714,8103
0,57,48,9655,16079,10648,2178,5110,4318,5774,6999
0,57,40,35701,53119,5035,3434,8062,1985,677,595
0,41,48,6120,25253,28663,1072,4307,3962,2065,1712
0,44,63,70154,68260,12906,51255,8987,11964,4022,3611
0,48,61,167838,70205,38538,8920,16813,25319,25686,19750
0,50,80,553428,69119,31497,52348,14137,6287,2041,5252
0,47,77,730212,19775,9803,3513,4232,1672,1311,1004
0,41,69,1064194,164185,38495,41270,15716,11159,9661,7129
0,41,64,5265,14021,2045,2173,2580,3448,4362,2740
0,53,47,122022,107040,3047,18266,14378,23209,49412,15241
0,64,40,1007562,108010,18770,26801,15415,36687,14917,9267
0,74,40,585601,54524,15430,22279,41592,9935,44096,24631
0,69,44,10174,76974,11576,24348,6037,13809,13559,10584
0,61,38,179307,130664,4867,8010,14297,8898,5791,4274
0,57,40,182346,103539,29305,17339,9907,25012,36941,12696
0,48,37,397481,122100,30682,5014,3458,5424,5887,3283
0,60,41,6387,10576,10409,6551,2857,15092,16948,21292
0,75,51,6234,30848,3877,8010,5471,14700,14894,12645
0,75,61,7329,12072,11504,7265,1702,6035,17363,16359
0,87,83,45592,12393,61524,10731,4501,11779,15605,8854
0,61,60,365514,327681,5489,16884,13407,8289,24674,27408
0,53,57,226078,115493,11984,15114,6234,14837,18028,7400
0,53,51,288794,27734,28517,12802,44570,13674,13061,8272
0,63,26,13608,26111,5166,2837,7206,18225,13154,7525
0,70,48,339154,4433,2789,446,301,537,2112,1061
0,63,44,1069056,246028,37378,2975,7162,9866,15144,4236
25,63,44,739646,74053,11371,4743,13246,6429,8400,1921
0,60,47,1301589,170217,75876,86943,25439,46188,12025,13788
0,47,53,1255784,151735,23149,36045,39918,16576,24625,7644
0,51,53,2425705,64795,54190,4388,21060,19422,12039,6517
0,66,61,589466,35418,11667,7353,7127,13896,11188,5616
0,60,47,209926,37873,3799,2842,4997,2399,4253,2426
0,61,50,637067,125738,68886,8480,32751,23476,7170,15515
0,53,37,208254,174294,15770,9935,11437,10245,7724,10921
0,60,30,105310,23329,6657,5265,13850,16807,4414,4804
0,61,44,114163,38579,16321,9247,4816,4460,4712,2503
0,57,48,49240,30252,27077,1191,6756,4577,5175,3004
0,51,56,202142,149743,22022,30972,14436,5045,4710,4201
0,38,56,25068,51633,6850,7854,13825,6862,7326,9965
0,41,56,538675,27257,8811,11958,4147,5190,4972,6404
0,50,51,41537,10065,3186,5166,9323,3434,6486,2120
0,64,43,1678511,199786,7399,27017,29701,34952,36237,19064
0,70,51,329868,34953,1391,25397,4553,14405,3766,4408
0,74,48,94951,52153,24565,2424,8359,11390,10583,6298
0,64,47,122130,67514,5603,22765,3754,5793,3055,5036
0,61,57,33156,48703,5502,20305,5676,7453,5439,2936
0,60,57,71932,27533,20563,6106,17975,10723,4269,4633
0,53,51,240765,261930,34121,27789,17705,21987,4362,4692
0,50,43,299155,252523,16972,24433,22663,11743,7612,4220
0,50,50,252016,46977,24881,31667,18226,10764,12703,3762
0,38,41,603554,203164,21789,24620,10614,10585,10822,3625
0,30,50,399528,22761,10176,3438,1240,1056,1682,2439
0,41,57,894881,52668,20422,5769,5773,11325,6866,7583
0,30,53,718736,1652176,384559,389259,104152,75254,87525,31361
0,44,51,74819,64917,6945,7810,15523,13461,22776,19216
0,61,51,51131,19089,10821,13932,12072,10823,9144,6282
0,66,60,20890,20853,22877,9121,5055,13465,15343,9302
0,66,56,413549,119178,12970,20303,1983,4803,4942,7543
0,69,60,5520,21186,7492,2050,7677,8259,11022,11375
0,67,48,336988,27952,4191,2866,5088,7286,5009,4558
0,64,54,23605,6987,15238,16982,5025,6995,12254,12527
0,74,67,1411454,22704,16586,16770,5561,5563,9211,7126
0,56,64,491890,181784,14526,23520,13447,6456,9854,5316
0,50,88,1337825,30058,57302,103477,40479,19269,48633,17926
0,48,66,130331,177231,33320,15741,30647,28135,23901,25155
0,53,60,76228,35380,13552,10337,3770,13185,25518,21851
0,57,70,777773,273741,176553,28809,14942,24775,20855,35727
0,54,66,964585,13126,6684,14850,2615,2768,4509,3456
0,53,80,111748,15609,3549,13092,5259,2933,4390,2003
0,53,77,639409,48115,12159,11750,4906,15073,37104,23759
0,56,69,1026009,217570,24993,77414,54175,25354,82405,33148
0,61,48,518895,269937,15717,25192,32191,46572,21515,37433
