0,34,77,187277,56347,5289,11534,2595,7826,2954,846
0,24,61,349260,28022,5619,3221,5222,1449,842,814
0,16,63,204007,38960,80,8,64,80445,17965,1857,13212,4613,2903,873,1519
0,17,78,154711,21407,8888,18709,16187,6430,3993,1962
0,14,84,1439793,482694,95215,71322,128490,26371,12487,26469
0,13,70,255047,39943,7067,2007,2467,2128,1260,384
0,14,56,606455,263705,33926,17067,10668,26241,4952,8373
0,16,51,130057,66719,11952,24642,6612,14596,7864,5712
0,26,66,75314,20271,37020,21883,26959,12951,15994,3523
0,41,77,549583,13993,9996,10537,18866,10801,10129,5308
0,43,78,171982,195502,21732,21511,19932,26563,9785,9554
0,35,77,1546166,188518,46980,22552,11449,12768,7026,7184
0,38,70,838495,147236,82569,164044,120668,93005,8829,4262
0,24,63,805732,331579,39533,44934,34623,24924,9158,4168
0,26,64,122720,100741,3519,23860,13842,16276,14028,5542
0,29,64,756069,39919,792,17315,6760,4529,1541,1500
0,23,64,304183,143499,36612,75471,8916,26816,21815,9623
0,24,67,720386,200371,60868,36932,49904,25018,18967,2827
0,34,77,219308,75435,57569,12695,36802,48322,21878,19685
0,38,88,476594,110833,68603,62834,10270,26961,12387,6007
0,43,84,808876,60089,10734,32487,15619,20682,10354,10170
0,44,87,1398665,180893,20558,64553,14672,28044,15632,10771
0,40,88,340298,50166,40627,5954,24113,13666,17437,10772
0,34,77,323992,139142,29300,26471,6095,9197,13891,14768
0,24,75,96659,18663,3450,7630,6041,2801,910,1491
0,34,70,48908,32507,9706,4499,4773,12018,7565,2057
0,37,75,136146,7519,1425,8050,1853,3660,3161,2243
0,40,69,381284,122920,10365,24873,16461,10430,19394,19614
0,48,80,348002,78659,24924,106001,29542,53135,12206,13195
0,48,75,1194150,110718,14626,20467,33639,34592,37063,29109
0,48,63,580466,65226,9324,19871,23242,18602,12411,3822
0,54,77,61399,7112,1734,13460,4988,3429,3042,3172
0,48,70,37236,40000,15606,20355,14664,7813,8729,2839
0,40,69,34958,16975,1397,2550,4347,1990,1403,1157
0,24,69,1002371,58811,15107,4423,9201,2670,2456,3910
0,26,53,95054,34634,2072,9109,8253,8619,13634,4924
0,21,43,1544061,156940,16735,23759,10524,11688,14429,6378
0,17,40,490876,176692,14324,13361,9422,15189,7990,4699
0,30,53,83060,28885,38242,7291,7777,12605,7399,3921
0,24,57,187568,48808,11489,11340,18897,5751,4567,2647
0,34,48,104391,54140,4331,2528,9667,9633,4352,3087
0,37,75,229112,27182,42873,18102,11071,10065,4779,8573
0,35,66,791554,835367,329484,228005,268951,151916,92658,17811
0,35,67,545842,155630,46539,24310,21394,18015,19188,14517
0,34,87,793577,153128,40484,69536,52317,31718,59323,8708
0,26,70,211345,153802,70731,21577,60694,15009,7308,12015
0,30,69,39910,35558,6645,9766,3744,8468,6502,9832
0,23,67,213308,150186,49004,8757,6803,7114,7175,7691
0,34,66,930303,32922,4344,16072,5189,16513,15325,7458
0,30,50,1211795,216923,6682,17668,31064,11420,12551,10342
0,24,53,174101,102437,40119,29617,15455,14031,12203,3987
0,27,54,967742,161051,42237,36219,21676,12052,13578,8440
0,17,43,318970,85162,11924,5492,33563,9385,11441,8468
0,24,60,50167,14955,2627,4260,1503,2505,1004,697
0,17,50,85135,89472,12897,7212,3764,4204,5046,4460
0,17,48,382117,25773,9599,1151,3120,1565,895,1662
0,14,53,121923,29355,5480,3733,7038,2450,958,2270
0,4,54,215750,48779,19390,5580,6276,3094,1587,1400
0,11,53,247136,160864,14442,19246,31945,16303,5476,6729
0,10,53,967322,278050,86906,14630,21243,12762,3603,4712
0,7,57,415863,153143,47882,17800,25783,10081,5968,12251
0,21,60,463305,47203,25877,14804,13230,19844,10117,3866
0,23,67,172177,86798,12431,26456,12178,13118,6852,5532
0,34,69,1753305,142188,8912,65046,29030,27671,9019,10410
0,38,63,618967,154600,16464,18312,10422,14003,12614,8120
0,41,64,9357,10013,7702,5587,3895,7943,10077,5256
0,47,61,13645,25941,8538,3160,9520,6885,7516,10376
0,37,74,46357,47513,14443,38898,5442,3727,4056,2375
0,40,91,63323,26451,25050,16572,5042,7173,6440,4162
0,41,93,38445,6378,5401,8680,6058,9135,3250,3994
0,26,70,146489,110985,1444,2647,2603,3447,1733,2753
0,34,66,12558,14141,2664,11733,7283,2499,2863,2900
0,50,54,17928,5369,3585,3220,7469,7762,3100,5568
0,40,48,7522,27097,5361,9644,5685,6081,4429,2484
0,54,63,9565,20428,981,3251,8450,4591,5356,7433
0,56,67,11598,6579,13802,2979,7280,2402,3953,4285
0,44,77,20424,6368,4190,8095,7812,3608,3884,3588
0,41,77,276392,16926,7019,5012,8282,2404,1652,1440
0,51,91,19478,6215,10456,2637,8833,13098,8517,16737
0,41,66,1277203,271123,22005,9500,13427,10157,19376,15434
0,38,63,241907,46464,28597,2500,14379,10872,21312,7143
0,43,67,104660,44715,38429,9918,5380,12853,6002,6533
0,41,64,6951,10294,7781,1284,6944,9582,6409,4366
0,44,69,600326,289385,24915,34195,23798,16283,20325,2195
0,51,70,104449,19028,9915,10752,10057,11019,5510,3517
0,41,50,765947,411122,14519,31774,33660,21651,21782,9368
0,35,41,83457,34212,2342,4913,6437,10168,4820,4496
0,40,50,91500,20613,4365,6063,2086,2650,4882,3146
0,37,35,127741,11797,1665,1142,4347,2810,2605,1505
0,50,51,40803,16911,8141,5877,5352,8752,8546,13771
0,50,60,31326,37296,16152,1929,7195,12686,7585,8470
0,57,56,57135,28229,11515,1584,7416,8582,16448,6361
0,53,53,117068,42179,3565,2168,4651,4291,2120,2560
0,51,54,170954,55478,26454,10491,16645,17342,9038,5795
0,41,64,41443,78749,77179,19348,15671,13810,10354,10967
0,41,63,25958,42813,3136,11983,6053,12217,9866,4768
0,43,88,666211,34537,42541,10832,10483,11672,6720,11730
0,37,81,83693,83494,14601,13143,7646,9547,6141,9124
0,29,51,217767,337882,13020,7888,20026,13220,13524,8590
0,26,63,63275,30270,17028,18949,10337,8885,13524,11995
0,40,50,11047,16387,3707,5666,4025,15868,10179,23138
0,38,50,476930,91579,16799,10460,2916,8821,3529,5118
0,44,81,590306,33579,37612,9931,4114,5801,3652,1586
0,38,67,104650,149296,32737,7399,20710,10680,7479,6347
0,30,81,26574,11938,21325,7928,4149,13754,8057,5975
0,34,74,189257,183739,20728,4547,27252,16882,15982,19231
0,29,61,1021548,208402,83649,21956,13811,15855,5576,4514
0,40,64,184926,101865,28523,9533,7325,22764,12171,15941
0,26,60,98675,103450,66949,11781,3767,13411,8201,6573
0,38,64,785555,24698,5261,1867,2043,11382,4920,8418
0,48,67,15839,16051,1737,14465,8684,5332,7725,2477
0,57,67,52764,12418,4237,6295,16707,10498,9200,6953
0,66,63,19462,22657,7176,6884,4534,7677,6369,4372
0,60,69,14514,25286,9342,4077,6650,6293,6437,5631
0,53,54,64009,138050,17423,4734,14496,11659,11022,11818
