0,53,37,783049,101494,47647,22946,33681,18798,3285,1952
0,56,43,1676175,89142,22626,18269,22736,7984,4621,1419
0,48,40,336508,130325,20894,53505,36500,19169,5809,4322
26,48,40,931716,26826,27562,15940,19000,15502,3287,1029
0,61,51,141581,9387,694,2911,1132,1572,524,1414
0,43,30,171121,169571,10952,5088,17650,2892,3340,923
0,44,34,701098,50981,3512,23285,23564,6096,1635,2634
0,56,30,108300,15749,6992,1794,936,7707,918,184
0,57,35,756446,89536,49731,16086,54435,24970,2043,2982
0,77,57,235035,8126,2818,4418,2402,2016,325,377
0,70,44,783489,159619,16732,3654,5574,7057,6196,2235
0,54,50,203093,83349,54366,6178,13460,8109,4167,4581
0,60,40,225551,6840,1755,1149,4607,3015,1631,776
0,47,34,556832,67541,5984,19683,9863,2509,3422,4821
0,60,30,889875,254385,8030,23246,26794,46561,10314,1839
0,57,24,238573,22388,4039,4811,1932,1661,610,288
0,48,35,594909,259741,94752,92224,127672,48366,15521,10740
0,56,40,1195146,67042,21940,17719,6842,7041,3465,4599
0,50,41,1420996,1257353,95345,53665,111566,101793,16518,5252
0,63,44,634051,68539,13142,62524,47741,36442,11963,6567
51,63,44,1089499,189687,80735,93741,29201,63048,17248,5618
0,50,43,2189819,81022,16076,23647,16708,2678,2211,1167
0,50,41,181875,10848,3792,1783,1293,1160,634,139
0,60,60,1344838,45690,31122,7335,11281,18087,2348,2761
0,47,47,525251,74491,3383,10026,3086,4953,1604,1149
0,67,48,70756,11989,3077,8380,7570,5994,3031,1525
0,77,44,74453,20209,5550,2679,2624,4497,3032,1677
0,67,29,142304,62711,2619,7651,8393,5773,1241,3253
0,88,37,594220,13523,2158,6020,4587,12569,3444,2534
0,74,30,1017647,107843,20764,17183,8690,7135,1346,1845
0,69,40,416361,80168,27524,47387,18593,15021,5780,3471
0,56,47,882301,214995,13676,40416,9071,5419,833,1197
0,34,41,2437252,257194,33804,22404,31786,14920,2618,3062
0,47,47,204278,63439,27500,5515,4548,18484,1018,2235
0,48,47,72850,35299,11281,24637,6828,7749,3130,1253
0,57,41,90029,42428,5899,901,3098,2707,3941,1683
0,69,38,69487,26965,2165,3818,8908,6722,9089,1224
0,66,43,56512,18761,12146,5149,1890,5221,2113,2695
0,74,23,23563,14504,2141,889,3159,4046,1935,2133
0,75,17,121097,56072,2532,4286,7084,4359,1999,1499
0,70,40,62466,12624,8008,6384,3894,3168,3422,1137
0,64,44,39950,11164,8455,7880,2150,1992,2222,2295
0,57,63,44537,16124,10211,4797,4001,3835,2565,1786
0,67,90,70996,7949,7446,5563,2648,4070,4177,2508
0,70,84,16454,16808,5977,5513,3056,4178,1518,2950
0,81,81,11228,5640,2877,12218,7578,4764,2557,2022
0,67,77,291245,89393,20888,23086,8084,3718,3816,1508
0,67,54,185799,39905,5581,2074,7176,8636,6934,4837
0,44,48,481576,251906,59788,36568,11988,4024,7352,3366
0,27,40,208220,76750,25825,26121,36742,5089,10430,3842
0,41,37,186076,48987,10528,10676,11979,8604,9049,10063
0,30,63,119471,25298,28469,24116,8139,4105,14271,4815
0,63,67,113420,12284,8010,4968,5342,9527,5443,3756
0,63,69,605287,38655,11724,13983,4620,2856,1499,1191
26,63,69,1917333,76279,25979,9756,5742,5958,1492,983
0,54,66,1642800,347696,69391,10785,16532,21345,3030,3484
0,64,53,1221722,23529,10446,4040,1674,6246,2741,1244
0,54,29,782448,30802,507,1430,3082,4011,1339,1112
0,56,24,1165422,58637,17146,6678,3816,5118,5354,1250
0,63,47,91578,25565,46479,5773,9122,7344,1687,2625
0,48,30,274594,63485,4320,4641,2469,2045,980,493
0,37,44,1116024,235476,38971,7357,21006,9947,4944,3208
0,35,50,218441,146181,35226,61231,6386,12142,5580,989
0,21,38,945751,101152,29733,17416,2901,3292,4000,2843
0,21,44,684022,35428,5153,4345,6088,1343,5794,1292
0,23,43,1344212,83996,4693,6782,1302,3818,1437,3291
0,43,37,754854,49784,11098,16538,15258,33158,5505,11353
0,74,40,436436,22364,3151,51422,24672,48030,5054,2262
0,87,35,1261640,195756,28037,14090,49420,33333,13150,6694
0,88,56,566077,32298,20054,13198,5403,3204,1642,1108
0,80,48,138351,45307,5781,2671,7308,9369,4249,3415
0,60,50,88176,12132,7748,1579,1509,1361,976,567
0,53,38,317865,162485,3705,2275,12251,12339,3254,3654
0,61,24,1146463,58661,8927,7710,7202,8422,3247,3825
0,57,47,520859,33857,9827,23049,3234,8548,1409,2210
0,60,40,447506,31669,8531,2968,2299,3395,3618,1674
0,43,50,921594,281396,13252,11687,9496,3157,1242,2139
0,51,53,247915,15677,6063,5889,20422,8398,2807,3332
0,48,30,55633,56194,1846,3821,1408,5021,3366,3554
0,51,37,20707,16268,5980,5459,4146,3630,3293,1213
0,70,44,684756,33078,4109,3968,2708,3775,4304,3745
0,64,48,106961,22671,7861,8158,15608,6540,3632,2959
0,64,61,60930,45870,22198,903,9127,5513,2828,3026
0,63,66,86750,18413,13564,7227,5858,4460,2572,2137
0,61,75,80050,53264,24089,8644,4482,5261,2648,3343
0,53,81,29209,18199,2041,14243,3734,2627,6797,1654
0,53,83,26605,17327,7688,4341,3281,2097,3246,780
0,51,75,294234,57501,13494,7197,7005,6677,5197,2360
0,56,56,41467,43822,3679,2041,20551,5946,1768,971
0,57,50,22880,39385,4936,14234,11885,5626,3028,4601
0,56,56,20732,46591,54469,6430,5898,6667,1489,2653
0,54,63,87158,26625,8918,11697,3740,3014,3126,1372
0,54,83,54117,27542,13381,10055,2559,6703,3644,1246
0,50,81,87833,50859,8972,8528,7374,3468,2933,1898
0,51,80,28794,20341,10651,17092,5421,3775,3072,5633
0,50,78,168824,39241,5017,14658,1957,3023,1768,1095
0,47,66,455191,130125,7259,24842,23262,13801,7985,3186
0,66,75,249330,11037,2748,20214,4815,18416,4343,3843
0,66,69,895217,47067,18380,14280,4484,5707,6339,5446
0,69,64,1622979,36526,2871,9131,4559,3174,1304,1076
0,63,57,425083,112500,4877,9034,9510,6438,4439,2355
27,63,57,723885,4860,1975,1309,1310,2823,1556,525
0,44,61,1109999,69989,24668,50161,17061,8168,3700,3768
0,50,57,233858,57165,7063,21804,6668,10311,3091,2558
0,38,69,226033,136032,94353,56331,6830,6638,2831,1526
0,40,90,207771,39616,22562,11691,5972,3950,6935,3043
0,38,70,64914,141884,16350,7866,4358,9196,2652,3272
0,29,78,142249,49418,29299,8823,1456,3726,2320,1579
0,47,57,25666,32785,1305,4017,5716,5535,4088,1556
0,56,51,61952,22664,9917,3187,3076,6563,4458,1196
0,69,69,11912,5571,2995,8695,3080,3829,3298,2037
0,74,54,33534,71658,6015,8260,4881,5667,2685,3470
0,81,64,13971,12969,3510,4329,4615,7014,1901,1412
0,78,56,43531,21514,965,5081,6279,3706,2975,1238
0,66,43,314522,47978,8229,5904,2098,3789,2120,8830
0,70,41,329815,62302,4672,6082,4121,8722,7045,6513
0,63,47,105069,12980,7534,4366,4635,2903,2684,3118
0,57,57,76349,24300,12566,9229,6467,3421,6858,2836
0,61,44,1691330,123770,4214,5009,4830,12435,1941,3183
0,57,66,379078,40831,49265,20311,8739,8427,5891,6085
0,47,61,1730263,53084,14086,3026,1669,2494,2183,2141
0,48,60,348678,258526,93262,46703,9985,35996,12230,6677
0,38,63,198401,323557,18718,13248,16194,9780,6790,3836
0,29,47,501474,120280,20537,9316,9411,4745,4505,3274
0,35,34,720326,17556,726,985,1477,1059,2232,1210
0,21,13,384762,220464,6883,7492,3613,4633,4202,2404
0,29,30,452357,101896,63003,5122,8089,11429,2664,1240
0,37,37,373600,99925,38453,5039,11012,9867,4259,2074
0,47,53,134633,196822,100060,21671,11991,50521,4138,8671
0,53,69,446480,51407,7832,11358,5349,3171,6090,2128
0,53,56,844222,104337,3217,18231,8081,8813,5276,3612
0,53,54,482298,104424,31651,5430,13894,10638,3019,2063
0,50,63,251994,37384,53148,5846,15136,11076,5867,2448
0,60,66,389765,220042,125010,13238,13999,43257,5774,6642
0,60,91,83263,20218,38167,40801,9255,7692,5179,6620
0,54,100,75233,48958,41138,36714,5521,5316,4277,4336
0,48,100,193764,34016,103626,93678,11513,14302,5987,2032
0,37,100,144525,26207,247531,21485,4443,9604,7983,3080
0,38,100,97989,13859,16248,227944,12494,26222,6567,2152
0,37,100,311955,125994,125415,16307,21148,8503,6757,2998
0,30,100,67794,18162,321047,36366,4302,12571,6312,5015
0,47,100,77894,29652,14617,79884,13815,21799,4348,1571
0,44,75,155916,64447,12196,5630,8095,7064,2317,2355
0,51,60,691587,81831,4996,6974,6417,5827,2451,1885
0,61,35,487175,37679,4620,10583,4368,5570,1846,2212
0,54,20,520258,58217,3632,12006,11098,6786,3611,4728
0,54,30,1212622,48147,52284,16697,7609,8469,2537,2188
0,63,41,284064,13609,4835,4136,4143,3652,4480,1407
0,61,41,273247,28571,10246,3724,6642,4002,3305,2009
0,57,48,158487,50926,34330,3279,12282,5075,2091,1185
0,60,40,167962,18872,6643,3666,7225,2631,3015,2023
0,61,35,31088,19239,4138,836,3400,4607,4525,1917
0,67,29,27935,18544,2012,2500,2530,4185,3132,962
0,64,11,73474,40171,935,1256,1595,1547,421,560
0,74,11,42603,13334,4645,1579,3873,4955,1868,2513
0,74,14,22402,19876,5052,4784,6423,4759,1945,1262
0,67,24,14875,9037,3537,6180,2937,2397,1770,1777
0,78,43,11941,9729,7542,5411,3047,2790,2013,946
0,81,48,16774,5912,3963,3429,3719,3842,1099,1938
0,81,54,27356,10049,10094,2087,3009,3684,3804,2012
0,77,60,22278,5469,5594,5943,867,1283,3149,2920
0,61,56,258937,152863,56815,27713,10518,5088,1621,3661
0,57,61,146829,4479,4360,14873,12816,4941,2224,2205
0,60,63,6932,5502,3191,5234,1796,3338,2192,1785
0,61,61,130839,36993,49229,26889,7955,9843,2578,6368
0,69,54,136329,89984,13073,9244,11095,5023,1546,2565
0,53,47,93658,138402,27267,22761,34851,7567,1557,755
0,48,48,34617,11061,12089,6694,2223,3592,4510,4329
0,48,47,38054,8463,10312,3934,2650,2028,1921,1185
0,51,48,16720,49614,14083,2574,9948,4872,2467,2046
0,56,50,61792,34754,7076,5415,2563,3093,2279,3544
0,56,40,9002,19474,7072,636,5067,3363,4329,581
0,64,30,16407,14030,5038,2917,3322,4090,1327,2781
0,75,38,18617,7467,5435,5945,7133,4260,4360,3043
0,77,21,176559,65085,38,1637,3814,6424,2423,1351
0,74,26,27246,17707,10125,1755,4556,2384,1812,2399
