0,17,57,64134,37702,18797,18348,20183,5594,3707,2841
0,27,67,0,44,51,135333,44304,10787,10333,11691,4984,5132,1675
0,37,54,122105,30859,15979,8761,1100,3505,1113,1747
0,48,69,166213,71525,11401,18778,12287,9135,1913,1258
0,69,84,107577,1284,2552,1588,1167,2178,1359,1521
0,69,88,1236026,150119,33347,53143,29020,21073,10682,6689
0,69,87,555272,168902,90400,73312,45647,22885,6609,13930
0,77,91,100541,18629,9260,5488,4447,5975,8537,7188
0,41,88,1052501,91856,38095,58173,27727,4564,3678,1551
0,38,74,760489,735715,44087,58033,26530,56889,10282,8442
0,61,69,185736,17085,7594,18458,12239,26916,1699,3518
0,38,70,508642,245524,145926,39633,32022,12647,8247,3215
0,47,50,399966,314086,20409,25704,38880,19635,7338,2301
0,57,67,6868,27565,22602,5703,12787,10497,5034,3152
0,50,70,8189,6864,7757,4489,5981,5748,581,1857
0,60,69,72450,4828,761,2664,1156,677,782,673
0,50,88,435105,119259,40383,33541,11841,4607,6232,3102
0,26,75,667218,330784,47010,22660,38210,10655,12707,11726
0,21,69,420267,61406,10454,23235,12840,15775,9127,9898
0,24,69,66174,105895,57454,14970,21418,17715,9218,5163
0,44,53,22170,52024,3625,4957,5180,7223,6737,4482
0,67,63,9186,48214,6668,28220,16298,17317,10668,4049
0,63,60,593507,119246,25326,22124,18922,18041,16018,4477
0,57,43,422856,60581,4574,4767,6032,5208,10090,3331
0,54,61,197691,40846,11608,20291,6722,6206,4489,6784
0,38,44,796109,245920,13971,18620,18939,14425,5502,3856
0,38,41,940272,218747,42085,22435,45894,30203,6425,5473
0,48,61,14511,5386,6101,9245,12707,3551,1843,2688
0,43,51,501610,97906,22124,10154,21229,7941,1093,2098
0,51,64,408172,118935,23280,31824,25107,15533,8191,7960
0,56,70,21463,14945,5969,4033,7292,4282,3460,6673
0,57,67,98255,16592,7644,10697,8184,6891,4275,5553
0,77,81,5380,18437,14946,12991,7957,13701,2866,4484
0,87,77,354216,46284,9223,7839,8134,15134,5360,3497
0,77,74,110048,54574,6420,10993,4900,5431,1904,812
0,63,69,743847,26451,8243,7555,5497,2605,738,1144
0,63,74,14067,15251,13029,18709,10785,13918,8006,6808
0,66,74,39555,25000,2134,9111,5901,11607,5660,5700
0,91,80,219315,9479,9858,5635,7258,18296,18239,24686
0,100,78,9138,8002,3237,2002,2181,3060,1645,1659
0,96,56,357902,83267,13168,4084,15676,15843,10601,5098
0,96,53,443995,52970,2434,14843,10590,28559,8827,9067
0,78,66,5689,11118,32546,24646,11928,9439,8276,6748
0,81,66,27563,15935,12433,8208,13917,11233,15885,5324
0,66,66,665149,260156,21202,21072,7843,12886,6432,9199
0,53,78,389215,21836,19352,8872,21390,5134,8148,5906
0,48,61,3751,20089,2953,6725,2074,2707,6329,4817
0,48,57,124062,27929,11228,14542,20645,17093,11586,6487
0,53,51,63210,76091,804,6348,3188,5386,2660,5332
0,67,51,10847,13915,8988,6470,3191,11360,2828,2088
0,70,56,87088,18482,4615,11256,2364,4552,2767,1784
0,70,51,85994,12155,1059,3603,3087,5825,2546,2456
0,77,81,79935,21457,15227,14313,3261,4749,2485,2868
0,64,84,9701,13808,12432,3464,2737,4297,2202,2279
0,64,77,6647,26812,9164,3032,6819,4595,2335,2215
0,54,94,5997,11942,10416,15313,5696,5585,4385,2280
0,63,94,8107,3983,2452,7565,2919,3028,2208,4845
0,63,93,2758,18688,9696,6068,1982,5498,8313,4288
0,61,93,87963,43021,7322,7649,3909,5968,2645,5186
0,57,90,16325,23890,37689,7358,21401,6881,4745,3486
0,54,81,30124,23927,8045,13575,9544,7186,7836,4159
0,57,78,8945,13967,8328,3542,4578,4844,4173,2029
0,66,87,8383,12250,7198,4288,4489,4751,2205,1251
0,69,80,6175,16660,5776,3960,2309,3281,3452,1491
0,64,75,58657,53099,20055,7370,6531,7980,4422,2594
0,61,83,3354,4973,1210,6833,2459,1776,3247,4020
0,56,91,4010,3312,6795,4027,4504,1897,1591,2069
0,61,96,8319,6677,12381,3204,9546,4547,5815,4104
0,67,100,6802,16370,18204,11568,13238,8559,9306,4574
0,74,88,253226,32284,7348,4676,15322,8943,9490,4266
0,64,64,557216,53100,7332,3868,6324,3978,3264,1027
0,50,48,679800,71715,11017,6315,9792,4312,6579,10486
0,51,44,100467,27777,14941,14800,11013,13987,7132,8266
0,43,51,253710,88139,14999,19255,8636,12338,8651,4450
0,50,56,325579,31628,6743,3197,2631,4141,11860,2605
